"area_fips","industry_code","own_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg","NAICS.4","NAICS.Industry","area_title","state","city","state_name","city_state"
"C4186","541380",5,48,0,2016,1,"",127,2916,2896,2940,64625264,20452000,1006152,1704,"",0.68,1.09,1.07,1.1,0.81,0.91,0.72,0.75,"N",5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5413,"Testing Laboratories","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541310",5,48,0,2015,1,"",737,7102,7129,7167,146538595,51878097,2918502,1580,"",1.66,2.62,2.62,2.62,1.9,2.13,2.11,0.73,"",19,2.6,552,8.4,527,8,537,8.1,11673468,8.7,5121875,11,227943,8.5,7,0.4,5413,"Architectural  Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334514",5,48,0,2012,1,"N",3,0,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336120",5,48,0,2012,1,"N",2,0,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Heavy Duty Truck Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334419",5,48,0,2012,3,"",30,1582,1586,1578,28508459,511501,30683,1386,"",1.09,1.55,1.56,1.56,1.22,0.66,0.69,0.78,"",-2,-6.2,-57,-3.5,-40,-2.5,-47,-2.9,301181,1.1,50008,10.8,4156,15.7,55,4.1,3344,"Other Electronic Component Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541310",5,48,0,2014,4,"",750,7094,7093,7122,210605879,4674372,252722,2281,"",1.68,2.66,2.64,2.63,2.01,2.67,2.3,0.76,"",58,8.4,715,11.2,653,10.1,649,10,30130761,16.7,476295,11.3,17933,7.6,122,5.7,5413,"Architectural  Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334519",5,48,0,2014,1,"",18,282,281,254,5649574,1924246,108798,1596,"",0.8,0.51,0.51,0.46,0.36,0.39,0.42,0.73,"",4,28.6,20,7.6,15,5.6,-5,-1.9,1324805,30.6,88941,4.8,4169,4,328,25.9,3345,"Other Measuring and Controlling Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336412",5,48,0,2013,3,"N",3,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Engine and Engine Parts Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336340",5,48,0,2013,4,"N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Brake System Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334514",5,48,0,2013,2,"N",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541720",5,48,0,2016,1,"N",88,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0,"N",5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417,"Research and Development in the Social Sciences and Humanities","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334412",5,48,0,2012,3,"",21,1761,1763,1806,19257497,645587,38724,834,"",1.53,3.18,3.19,3.26,1.79,1.82,1.89,0.56,"",1,5,119,7.2,130,8,149,9,-899423,-4.5,-60121,-8.5,-3284,-7.8,-109,-11.6,3344,"Bare Printed Circuit Board Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334412",5,48,0,2014,3,"N",21,0,0,0,0,0,0,0,"N",1.57,0,0,0,0,0,0,0,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Bare Printed Circuit Board Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","511210",5,48,0,2014,2,"",373,18247,18516,18719,869540214,10836364,584566,3617,"",1.32,3.78,3.83,3.81,3.73,1.47,2.66,0.98,"",55,17.3,724,4.1,951,5.4,962,5.4,168897484,24.1,2012354,22.8,95149,19.4,557,18.2,5112,"Software Publishers","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334111",5,48,0,2013,1,"",34,5043,5051,5158,187517371,34445108,2090127,2837,"",2.72,3.63,3.62,3.71,2.22,3.07,2.64,0.61,"",-2,-5.6,-217,-4.1,-200,-3.8,-99,-1.9,-5674922,-2.9,-1948072,-5.4,-97417,-4.5,10,0.4,3341,"Electronic Computer Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336211",5,48,0,2015,2,"N",5,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Motor Vehicle Body Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334417",5,48,0,2013,1,"N",6,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Electronic Connector Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334517",5,48,0,2016,4,"",7,499,496,494,14479282,199285,11644,2244,"",1.34,2.32,2.3,2.29,1.6,2.47,3.94,0.69,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Irradiation Apparatus Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336212",5,48,0,2013,4,"N",1,0,0,0,0,0,0,0,"N",0.11,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Truck Trailer Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541512",5,48,0,2016,3,"",1648,28039,28083,27570,983898644,24186226,1174275,2713,"",0.69,1.8,1.8,1.79,1.48,1.91,1.82,0.82,"",39,2.4,1271,4.7,1237,4.6,861,3.2,80351866,8.9,1152985,5,25943,2.3,117,4.5,5415,"Computer Systems Design Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336412",5,48,0,2012,1,"N",4,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Engine and Engine Parts Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325211",5,48,0,2014,1,"N",3,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",-2,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,"Plastics Material and Resin Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334412",5,48,0,2014,4,"",21,1323,1336,1335,15671540,414200,24150,905,"",1.57,2.69,2.71,2.7,1.24,1.88,2.05,0.46,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Bare Printed Circuit Board Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334511",5,48,0,2013,4,"",8,576,573,571,8411547,107773,6563,1129,"",0.44,0.29,0.29,0.29,0.1,0.33,0.43,0.34,"",-2,-20,-59,-9.3,-58,-9.2,-67,-10.5,-765267,-8.3,939,0.9,370,6,17,1.5,3345,"Search, Detection, Navigation, Guidance, Aeronautical, and  Nautical System and Instrument Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","333314",5,48,0,2014,2,"",15,311,308,306,7225560,48904,2210,1803,"",1.38,1.02,1.02,1.01,0.83,0.16,0.12,0.81,"",-1,-6.2,-6,-1.9,-6,-1.9,-10,-3.2,1371719,23.4,-23119,-32.1,-1081,-32.8,377,26.4,3333,"Optical Instrument and Lens Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325414",5,48,0,2013,4,"",8,292,291,284,11139768,96460,5978,2965,"",1.1,0.69,0.68,0.66,0.71,0.58,1,1.05,"",-5,-38.5,-21,-6.7,-35,-10.7,-48,-14.5,1759250,18.8,-94953,-49.6,-3435,-36.5,736,33,3254,"Biological Product (except Diagnostic) Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334516",5,48,0,2015,4,"",34,2748,2760,2767,82803924,1087031,55928,2309,"",2.1,4.97,4.97,4.96,3.76,4.74,5.25,0.76,"",0,0,-7,-0.3,-16,-0.6,-16,-0.6,9865282,13.5,119590,12.4,1833,3.4,284,14,3345,"Analytical Laboratory Instrument Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334514",5,48,0,2015,2,"N",2,0,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336211",5,48,0,2016,2,"N",5,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Motor Vehicle Body Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334515",5,48,0,2013,4,"",35,1308,1322,1329,29051614,519663,30786,1693,"",1.77,2.2,2.22,2.23,1.12,2.44,2.85,0.51,"",-1,-2.8,47,3.7,67,5.3,58,4.6,4295945,17.4,98580,23.4,7057,29.7,184,12.2,3345,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541330",5,48,0,2012,4,"",1010,16302,16314,16536,548274197,8255484,468498,2574,"",0.77,1.17,1.17,1.18,0.94,1,0.82,0.8,"",6,0.6,130,0.8,258,1.6,380,2.4,41338243,8.2,-457501,-5.3,-34065,-6.8,156,6.5,5413,"Engineering Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541310",5,48,0,2012,4,"",674,5834,5843,5853,160681651,3283916,182646,2115,"",1.58,2.43,2.43,2.41,1.7,2.31,1.75,0.7,"",-12,-1.7,194,3.4,188,3.3,160,2.8,20369877,14.5,217550,7.1,10159,5.9,209,11,5413,"Architectural Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541380",5,48,0,2014,1,"",131,2463,2500,2546,60185842,16616908,901074,1850,"",0.74,0.96,0.97,0.98,0.8,0.81,0.7,0.82,"N",-1,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5413,"Testing Laboratories","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541720",5,48,0,2016,4,"N",89,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5417,"Research and Development in the Social Sciences and Humanities","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336120",5,48,0,2014,3,"N",3,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,"Heavy Duty Truck Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334412",5,48,0,2015,2,"N",18,0,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,0,"N",-3,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Bare Printed Circuit Board Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325414",5,48,0,2012,2,"",12,259,264,258,18835174,493904,29394,5565,"",1.54,0.64,0.65,0.63,1.45,1.31,2.3,2.27,"",0,0,46,21.6,55,26.3,59,29.6,13869524,279.3,308073,165.8,20010,213.2,3720,201.6,3254,"Biological Product (except Diagnostic) Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","511210",5,48,0,2012,1,"",313,16951,17090,17213,603638185,110486286,6668852,2718,"",1.47,4,4,4.04,3.02,2.02,2.99,0.75,"",57,22.3,2024,13.6,2115,14.1,2190,14.6,122505593,25.5,11273577,11.4,617976,10.2,247,10,5112," Software Publishers","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","211111",5,48,0,2013,3,"N",14,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",2,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,"Crude Petroleum and Natural Gas Extraction","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","333314",5,48,0,2012,1,"",15,244,248,250,4579966,1275522,59701,1424,"",1.5,0.77,0.79,0.8,0.48,0.48,0.37,0.61,"",2,15.4,11,4.7,13,5.5,12,5,693058,17.8,99874,8.5,2281,4,153,12,3333,"Optical Instrument and Lens Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325414",5,48,0,2014,2,"N",9,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",1,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"Biological Product (except Diagnostic) Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334512",5,48,0,2015,3,"N",7,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334210",5,48,0,2016,4,"N",17,0,0,0,0,0,0,0,"N",1.94,0,0,0,0,0,0,0,"N",2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342,"Telephone Apparatus Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541380",5,48,0,2012,4,"N",126,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5413,"Testing Laboratories","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325411",5,48,0,2012,2,"",11,167,167,171,4493188,111261,6175,2053,"",1.37,0.57,0.57,0.57,0.41,0.24,0.31,0.71,"N",1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"Medicinal and Botanical Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325413",5,48,0,2012,2,"N",11,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",-3,-21.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3254,"In-Vitro Diagnostic Substance Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336411",5,48,0,2012,1,"N",1,0,0,0,0,0,0,0,"N",0.08,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Aircraft Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334210",5,48,0,2014,2,"N",15,0,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342,"Telephone Apparatus Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334519",5,48,0,2013,4,"",13,255,253,260,5326847,107610,5711,1601,"",0.58,0.48,0.48,0.49,0.32,0.45,0.49,0.66,"",-5,-27.8,-32,-11.1,-38,-13.1,-29,-10,-3713191,-41.1,39989,59.1,1962,52.3,-805,-33.5,3345,"Other Measuring and Controlling Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","211111",5,48,0,2014,2,"N",16,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",2,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111,"Crude Petroleum and Natural Gas Extraction","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325211",5,48,0,2014,3,"N",3,0,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,0,"N",-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3252,"Plastics Material and Resin Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325414",5,48,0,2013,1,"",12,285,284,287,9060967,2032709,123426,2443,"",1.63,0.67,0.67,0.68,0.49,0.47,0.64,0.73,"",0,0,38,15.4,34,13.6,38,15.3,2130685,30.7,240085,13.4,16419,15.3,299,13.9,3254,"Biological Product (except Diagnostic) Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541330",5,48,0,2014,1,"",1061,16495,16514,16453,482955217,124334765,6801314,2253,"",0.78,1.17,1.16,1.16,0.96,0.97,0.88,0.83,"",57,5.7,656,4.1,653,4.1,666,4.2,42472847,9.6,8781176,7.6,226103,3.4,112,5.2,5413,"Engineering Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334516",5,48,0,2012,1,"",27,2751,2794,2790,95500166,19848706,1125237,2644,"",2.02,5.63,5.71,5.72,5.14,4.49,4.21,0.9,"",1,3.8,11,0.4,46,1.7,57,2.1,1662691,1.8,46646,0.2,-18433,-1.6,10,0.4,3345,"Analytical Laboratory Instrument Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334512",5,48,0,2012,4,"",7,392,402,387,11450640,81285,4788,2237,"",0.79,1.44,1.47,1.41,1.3,0.75,0.66,0.9,"",1,16.7,292,292,301,298,284,275.7,9105863,388.3,60285,287.1,4074,570.6,457,25.7,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334512",5,48,0,2013,4,"",5,343,344,350,7363963,78917,4893,1639,"",0.56,1.17,1.16,1.18,0.82,0.76,0.83,0.7,"",-2,-28.6,-49,-12.5,-58,-14.4,-37,-9.6,-4086677,-35.7,-2368,-2.9,105,2.2,-598,-26.7,3345,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325110",5,48,0,2016,1,"N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334515",5,48,0,2012,1,"",36,1316,1322,1324,25844907,9464504,563308,1505,"",1.94,2.09,2.08,2.1,1.06,1.48,1.51,0.51,"",8,28.6,399,43.5,398,43.1,408,44.5,6846512,36,2613343,38.1,158562,39.2,-85,-5.3,3345,"Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","333314",5,48,0,2016,2,"",16,321,317,319,6180705,101847,4558,1490,"",1.42,1.04,1.03,1.03,0.66,0.33,0.27,0.64,"",2,14.3,18,5.9,12,3.9,17,5.6,644792,11.6,5796,6,-102,-2.2,86,6.1,3333,"Optical Instrument and Lens Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541512",5,48,0,2015,1,"",1541,25468,25499,25510,923885827,191105970,9489372,2788,"",0.7,1.8,1.78,1.79,1.54,1.39,1.34,0.86,"",26,1.7,-1648,-6.1,-1811,-6.6,-2281,-8.2,33793399,3.8,-19701399,-9.3,-951303,-9.1,290,11.6,5415,"Computer Systems Design Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334514",5,48,0,2013,1,"N",2,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,"Totalizing Fluid Meter and Counting Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541310",5,48,0,2016,1,"",771,7663,7722,7749,164426559,55895751,3014812,1640,"",1.7,2.65,2.65,2.67,1.93,2.1,2.31,0.73,"",34,4.6,561,7.9,593,8.3,582,8.1,17887964,12.2,4017654,7.7,96310,3.3,60,3.8,5413,"Architectural Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541370",5,48,0,2016,4,"",52,384,387,374,9346032,155633,8171,1884,"",0.34,0.51,0.51,0.5,0.49,0.32,0.33,0.97,"",3,6.1,49,14.6,46,13.5,33,9.7,320766,3.6,-59007,-27.5,-4071,-33.3,-164,-8,5413,"Surveying and Mapping (except Geophysical) Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334519",5,48,0,2014,4,"",18,239,241,240,5070277,106667,6291,1625,"",0.79,0.43,0.43,0.43,0.3,0.41,0.52,0.69,"",5,38.5,-16,-6.3,-12,-4.7,-20,-7.7,-256570,-4.8,-943,-0.9,580,10.2,24,1.5,3345,"Other Measuring and Controlling Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","325110",5,48,0,2016,2,"N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251,"Petrochemical Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334417",5,48,0,2012,2,"N",5,0,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,"Electronic Connector Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334413",5,48,0,2013,4,"",69,2170,2151,2193,88166328,697520,37111,3123,"",2.24,0.76,0.75,0.76,0.62,0.72,0.77,0.82,"",-4,-5.5,-639,-22.7,-643,-23,-608,-21.7,3168141,3.7,-769791,-52.5,-51594,-58.2,789,33.8,3344,"Semiconductor and Related Device Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336413",5,48,0,2012,3,"",3,48,49,45,683684,23971,1418,1111,"",0.11,0.03,0.03,0.03,0.02,0.02,0.02,0.58,"N",-1,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3364,"Other Aircraft Part and Auxiliary Equipment Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336350",5,48,0,2015,3,"N",5,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3363,"Motor Vehicle Transmission and Power Train Parts Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","336211",5,48,0,2014,1,"N",2,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362,"Motor Vehicle Body Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334210",5,48,0,2013,1,"N",16,0,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,0,"N",-2,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342,"Telephone Apparatus Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541720",5,48,0,2012,4,"",84,1836,1865,1856,38300254,1138720,62017,1591,"",1.07,1.99,2.02,2.01,1.33,3.04,2.89,0.66,"",-1,-1.2,42,2.3,67,3.7,41,2.3,1538610,4.2,108506,10.5,4148,7.2,22,1.4,5417,"Research and Development in the Social Sciences and Humanities","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","541511",5,48,0,2016,1,"",2651,54667,55005,55547,2186064233,414838341,18624852,3053,"",1.23,3.98,3.97,4.04,3.39,3.02,2.83,0.85,"",58,2.2,2379,4.5,2049,3.9,1478,2.7,-17003010,-0.8,10671505,2.6,-959727,-4.9,-138,-4.3,5415,"Custom Computer Programming Services","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
"C4186","334220",5,48,0,2015,2,"",24,1402,1399,1412,51822564,574817,33483,2839,"",1.02,1.72,1.72,1.73,1.5,1,1.1,0.87,"",1,4.3,-2,-0.1,-14,-1,-13,-0.9,806721,1.6,-65409,-10.2,-2646,-7.3,64,2.3,3342,"Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing","San Francisco-Oakland-Hayward, CA MSA","CA","San Francisco","California","San Francisco CA"
